,name,stars,review,price,note,open_time,restautant_type,address
0,Nhà hàng Ngân Đình,4.2,(341),None,"['Dine-in', 'Takeout']","['Opens soon', ' ⋅ 7\u202fAM']",Chinese,"Windsor Plaza Hotel, 18 Đ. An D. Vương"
1,SÀI GÒN CỔ TRẤN,4.5,(245),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Opens soon', ' ⋅ 7\u202fAM']",Chinese,165B Đ. Nguyễn Trãi
2,A Mao _ Mì Bò Đài Loan 台灣牛肉麵 (Chủ Nhật nghỉ _ Sunday off),5.0,(391),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 3\u202fPM']",Brunch,80 Đ. Lê Hồng Phong
3,Nhà Hàng Tân Nhã,4.4,(169),None,"['Dine-in', 'Takeout']",[],None,None
4,Nhà hàng Sài Gòn 2,4.2,(526),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Opens soon', ' ⋅ 7\u202fAM']",Restaurant,877 Đ. Trần Hưng Đạo
5,Van Hoa Restaurant,4.3,(466),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 7:30\u202fAM']",Restaurant,68-76 Tản Đà
6,An Duyên Chợ Lớn - Ẩm thực Trung Hoa,4.5,(244),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 10\u202fAM']",Chinese,15 Đường Trần Điện
7,Ẩm Thực 286,4.1,(25),None,"['Dine-in', 'Drive-through', 'Delivery']","['Closed', ' ⋅ Opens 10\u202fAM']",Restaurant,286 Đ. Lê Hồng Phong
8,Restaurants Ocean Beach,4.1,(745),None,"['Dine-in', 'Curbside pickup', 'No-contact delivery']","['Closed', ' ⋅ Opens 10\u202fAM']",Restaurant,103-105 Nguyễn Tri Phương
9,Dim Tu Tac,4.2,"(1,633)",$$$,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 8\u202fAM']",Dim Sum,29B Đ. Trần Hưng Đạo
10,EL’ZEE FOOD &amp; BEER,4.6,(20),None,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Closed', ' ⋅ Opens 6\u202fPM']",Gastropub,175 Đ. Nguyễn Biểu
11,Nhà hàng Chay Bếp xanh An Duyên,4.5,(738),None,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Closed', ' ⋅ Opens 10\u202fAM']",Vegetarian,10 Nguyễn Tri Phương
12,Song Restaurant,4.1,(642),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Closed', ' ⋅ Opens 10\u202fAM']",Cantonese,"56-58, Đường Đ. Lê Hồng Phong"
13,Xào Chẻ Food Beer | Quán Nhậu Ngon Quận 5| Quán Ốc Ngon Quận 5,5.0,(15),None,"['Dine-in', 'Curbside pickup']","['Closed', ' ⋅ Opens 5\u202fPM']",Tiffin center,390 Đ. Trần Hưng Đạo
14,Bát Lý Phong | Nhà Hàng Lẩu &amp; Bít tết Quận 5,4.7,(16),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 11\u202fAM ⋅ Reopens 2\u202fPM']",Restaurant,175 Trần Hưng Đạo B
15,Ốc WIN,4.5,(12),None,"['Dine-in', 'Takeout', 'Delivery']","['Closed', ' ⋅ Opens 5\u202fPM']",Seafood,335 Đ. Hùng Vương
16,Dookki,4.6,(74),None,"['Dine-in', 'Takeout', 'Delivery']","['Closed', ' ⋅ Opens 10:30\u202fAM']",Korean,126 Đ. Hùng Vương
17,Baoz Dimsum,4.4,"(5,934)",None,['Where to Eat in Ho Chi Minh City : Western and Vietnamese Restaurant Recommendations'],"['Open', ' ⋅ Closes 10:30\u202fPM']",Dim Sum,82-84-86-88 Nguyễn Tri Phương
18,02 nguyễn hữu thọ,5.0,(2),None,"['Dine-in', 'Takeout']","['Closed', ' ⋅ Opens 9\u202fAM']",Restaurant,517 Đ. Nguyễn Trãi
19,48 BISTRO,4.1,(534),None,"['Dine-in', 'Takeout', 'Delivery']","['Closed', ' ⋅ Opens 10\u202fAM']",Restaurant,292 Đ. An D. Vương
