,name,stars,review,price,note,open_time,restautant_type,address
0,Nhà Hàng Nhâm Thành,3.9,(75),None,"['Dine-in', 'Takeout']",['Open 24 hours'],None,None
1,Nhà Hàng Bẩy Liễu,None,None,None,"['Dine-in', 'Takeout']",[],None,None
