,name,stars,review,price,note,open_time,restautant_type,address
0,Nhà hàng Hoa Viên - Bát Tràng,4.5,(55),None,"['Dine-in', 'Takeout', 'Delivery']",['Open 24 hours'],Restaurant,XWHC+G64
1,Ẩm thực Làng cổ Bát Tràng Hòa Thu,4.5,(43),None,"['Dine-in', 'Curbside pickup', 'No-contact delivery']","['Open', ' ⋅ Closes 10\u202fPM']",Restaurant,"làng cổ 1, Ng.72"
2,Moc Vien Cafe,3.5,(22),None,"['Dine-in', 'Takeout', 'Delivery']","['Opens soon', ' ⋅ 7:30\u202fAM']",Restaurant,chợ gốm sứ
3,Lam Duc's authentic family meal,5.0,(11),None,"['Dine-in', 'Takeout', 'No-contact delivery']","['Closed', ' ⋅ Opens 9\u202fAM']",Family-friendly,số 19 thôn 2
4,Bánh Cuốn Cô Nghi,4.1,(59),None,"['Dine-in', 'Takeout', 'Delivery']","['Open', ' ⋅ Closes 8:30\u202fPM']",Restaurant,2 Xóm
