,name,stars,review,price,note,open_time,restautant_type,address
0,Làng Nghề Bún Thôn Thanh Lương,4.3,(62),None,"['In-store shopping', 'Delivery']",['Open 24 hours'],Food store,"WQ56+CC5, Xã Bích Hoà, Huyện Thanh Oai"
1,Nhà Hàng Hải Thiết,5.0,(3),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,"Tổ 1, Thị Trấn Kim Bài, Huyện Thanh Oai, Thành Phố Hà Nội, Thành Phố Hà Nội"
2,Phở Thanh Hoa,4.0,(59),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 11:30\u202fAM']",Pho,47 P. Văn Miếu
3,Khu Công Nghiệp Thanh Oai,4.5,(38),None,[],"['Closed', ' ⋅ Opens 8\u202fAM']",,WQH5+C3F
