,name,stars,review,price,note,open_time,restautant_type,address
0,Vàng bạc đức nguyên,5.0,(1),None,"['Dine-in', 'Delivery']",['Open 24 hours'],Restaurant,"XRJ6+RFG, Hoàng Đạo Thành"
1,Phở Thìn 13 Lò Đúc - Cơ Sở KĐTM Kim Văn Kim Lũ,4.1,(32),None,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Open', ' ⋅ Closes 1:30\u202fPM ⋅ Reopens 5\u202fPM']",Pho,"CH 03, Toà B, Vinaconex 2, KĐTM"
2,John Anthony Restaurant,4.5,(85),None,['20 best new Asia-Pacific restaurants to try in 2020'],"['Closed', ' ⋅ Opens 11:30\u202fAM']",Cantonese,"8 Do Duc Duc, Me Tri, South"
3,Nhà Hàng Thu Hoài,4.0,(23),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 10\u202fPM']",Restaurant,"2PW4+PGW, Thôn Yên Bệ, Xã Kim Chung, Huyện Hoài Đức, Thành Phố Hà Nội"
4,Nhà Hàng Thắng Hói,3.9,(80),None,"['Dine-in', 'Takeout']",[],None,None
