,name,stars,review,price,note,open_time,restautant_type,address
0,Phở Gà,4.0,(1),None,"['Dine-in', 'Takeout']",[],None,None
1,Quán Chè Ba Tư,3.7,(11),None,"['Dine-in', 'Takeout']",[],None,None
2,Nướng Bbq Lầu,3.0,(2),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 10\u202fPM']",Restaurant,119 P. Trích Sài
