,name,stars,review,price,note,open_time,restautant_type,address
0,Bia Hơi Văn Toàn,4.3,(21),None,"['Dine-in', 'Takeout', 'Delivery']",['Open 24 hours'],Vietnamese,"Số 1/223 xuân đỉnh, phường xuân đỉnh, quận bắc từ liêm, thành phố hà nội Hà nội Hanoi City, 223 Đ. Xuân Đỉnh"
1,Nhà Hàng Hatoyama - Ngoại Giao Đoàn,4.9,(17),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 10:30\u202fPM']",Japanese,"BT-F09, Đ. Xuân Tảo"
2,Quán Ăn Gia Bảo,4.0,(2),None,"['Dine-in', 'Takeout']",[],None,None
