,name,stars,review,price,note,open_time,restautant_type,address
0,Cà phê Thu Trà,5.0,(1),None,['Dine-in'],[],None,None
1,Cà Phê Tuấn Tài,3.6,(23),None,['Dine-in'],"['Open', ' ⋅ Closes 9\u202fPM']",Coffee shop,"C1/21D, ấp 03"
2,Coffee An Nhiên,5.0,(1),None,['Dine-in'],['Open 24 hours'],Coffee shop,"MH7W+R96, Đoàn Nguyễn Tuấn"
3,HT COFFEE,None,None,None,['Dine-in'],[],None,None
4,Cafe Phương Nam,4.2,(11),None,['Dine-in'],"['Open', ' ⋅ Closes 9\u202fPM']",Cafe,10/26 Đoàn Nguyễn Tuấn
5,Home Coffee,4.9,(13),None,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 9\u202fPM']",Coffee shop,MHMW+299
