,name,stars,review,price,note,open_time,restautant_type,address
0,Quán Ăn 31A,5.0,(1),,"['Dine-in', 'Takeout']",[],Restaurant,15 Đường Số 4
1,Chicken Plus Hồ học Lãm - Bình Tân,4.7,(3),,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Open', ' ⋅ Closes 10\u202fPM']",Restaurant,306 Hồ Học Lãm
2,Ký Ức Cafe &amp; Restaurant,4.5,(173),,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 10\u202fPM']",Restaurant,"167-169-171-173 Đường số 3, Khu Dân Cư Nam, Hùng Vương"
3,Nhà Hàng Phố Ốc,4.1,(607),,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Open', ' ⋅ Closes 2\u202fAM']",Restaurant,16 Đường Số 4
4,Hải Sản Canada - Bình Tân,3.6,(17),,"['Dine-in', 'Takeout', 'Delivery']","['Open', ' ⋅ Closes 9\u202fPM']",Restaurant,491 Đ. An D. Vương
5,Quán chay An Lạc,4.3,(87),,"['Dine-in', 'Takeout']","['Open', ' ⋅ Closes 8\u202fPM']",Vegetarian,557 Hồ Học Lãm
