,name,stars,review,price,note,open_time,restautant_type,address
0,Công ty,,,,['Dine-in'],['Open now'],Restaurant,2B Đường số 5
1,Cố Nhân Quán,4.1,(56),,"['Dine-in', 'Drive-through', 'No-contact delivery']","['Open', ' ⋅ Closes 11\u202fPM']",Restaurant,88 Đường số 5
2,Quán Phở Phan Văn Chón,3.0,(2),,"['Dine-in', 'Takeout']",[],Restaurant,"195, Quốc Lộ 1A, Khu Phố 1, Phường Bình Hưng Hòa, Quận Bình Tân, Thành Phố Hồ Chí Minh"
3,Vịt 68,3.0,(4),,"['Dine-in', 'Takeout']",[],Asian,"Hẻm 151/36, Binh Hung Hoa"
4,Quán Cảnh Bình,,,,['Dine-in'],[],Restaurant,113a Đường Số 6
5,Chợ Hải Sản Tự Chọn Phố Biển,4.1,(41),,"['Dine-in', 'Takeout', 'Delivery']","['Open', ' ⋅ Closes 12\u202fAM']",Seafood,250 Đường số 3
